playlist_name,track_name,artist,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,url,cover
Your Top Songs 2023,Cómo Me Quieres,Khruangbin,225154,6,1,4,0.00612,0.55,0.536,0.884,0.372,-10.045,0.0423,0.539,85.458,https://open.spotify.com/track/3GO6bT0b1sdInk1KPCK64d,https://i.scdn.co/image/ab67616d0000b273811309a5bbc336e25df4e2ed
Your Top Songs 2023,fukumean,Gunna,125040,1,0,4,0.119,0.847,0.622,0.0,0.285,-6.747,0.0903,0.22,130.001,https://open.spotify.com/track/4rXLjWdF2ZZpXCVTfWcshS,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
Your Top Songs 2023,Maria También,Khruangbin,190999,6,0,4,0.00252,0.746,0.632,0.859,0.542,-7.32,0.0462,0.858,103.612,https://open.spotify.com/track/2EFuKYBalAcplMyUVL3BDH,https://i.scdn.co/image/ab67616d0000b273811309a5bbc336e25df4e2ed
Your Top Songs 2023,Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",199920,7,0,4,0.189,0.684,0.671,2.37e-05,0.122,-4.392,0.0464,0.156,88.048,https://open.spotify.com/track/2Hh3ETdQKrmSI3QS0hme7g,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89
Your Top Songs 2023,Into It,Chase Atlantic,196767,10,0,4,0.0503,0.518,0.572,2.41e-05,0.129,-6.706,0.0416,0.291,130.053,https://open.spotify.com/track/4HwDCXsMBC7SUdp2WT4MZP,https://i.scdn.co/image/ab67616d0000b2735a0c2870f4f309e382d1fad6
Your Top Songs 2023,Anogo,Tayc,190140,11,0,3,0.294,0.421,0.725,8.6e-05,0.0964,-6.711,0.304,0.419,75.478,https://open.spotify.com/track/6BS1eOiLRfqhvAni2Zvn5x,https://i.scdn.co/image/ab67616d0000b273f788f9cd52aac713e2816301
Your Top Songs 2023,Ode To The Mets,The Strokes,351787,1,0,4,0.341,0.426,0.617,0.181,0.101,-5.423,0.0289,0.201,92.002,https://open.spotify.com/track/1BLOVHYYlH4JUHQGcpt75R,https://i.scdn.co/image/ab67616d0000b273bfa99afb5ef0d26d5064b23b
Your Top Songs 2023,Streets Don't Love You,June Freedom,146286,6,1,4,0.0525,0.866,0.513,0.494,0.0745,-8.941,0.253,0.753,105.016,https://open.spotify.com/track/4T3YwiBwz2ng2IyLLmFpnE,https://i.scdn.co/image/ab67616d0000b273005a71511146c11bfe04563a
Your Top Songs 2023,Low,Kidda,194559,10,0,4,0.674,0.728,0.713,0.136,0.138,-7.384,0.123,0.882,102.036,https://open.spotify.com/track/67PSXs0ixoOUD03BL6UfVQ,https://i.scdn.co/image/ab67616d0000b2730d9ce83d2118e1412f716fbc
Your Top Songs 2023,01,XI,160160,5,0,4,0.344,0.485,0.595,0.446,0.111,-11.892,0.0354,0.576,159.819,https://open.spotify.com/track/3KYGLiHA4qBzPZSFECJaxd,https://i.scdn.co/image/ab67616d0000b273acb1c93fcb6d9c8337ee7aa8
Your Top Songs 2023,everything i wanted,Billie Eilish,245426,6,0,4,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,0.243,120.006,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,https://i.scdn.co/image/ab67616d0000b273f2248cf6dad1d6c062587249
Your Top Songs 2023,FOR HER,"Xavier Mayne, Chase Atlantic, ELIO",243000,8,0,4,0.0753,0.61,0.618,7.5e-05,0.109,-4.968,0.112,0.325,159.571,https://open.spotify.com/track/222I8H4WtvuCcTfAfVW0qw,https://i.scdn.co/image/ab67616d0000b2733182e6d626ab274d2de730b3
Your Top Songs 2023,Take What You Want (feat. Ozzy Osbourne & Travis Scott),"Post Malone, Ozzy Osbourne, Travis Scott",229573,1,0,4,0.0906,0.499,0.8,0.0,0.147,-2.665,0.0502,0.272,139.919,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02
Your Top Songs 2023,Khaas Hai,"J Trix, Subspace",153678,6,1,5,0.207,0.604,0.856,0.0,0.16,-5.944,0.359,0.805,86.808,https://open.spotify.com/track/7pYQZwJogqgfJYYXwLliIu,https://i.scdn.co/image/ab67616d0000b273e2efef5e03f7b505567d5b50
Your Top Songs 2023,soso,Omah Lay,183057,3,0,4,0.424,0.711,0.725,0.129,0.11,-8.315,0.0941,0.53,105.016,https://open.spotify.com/track/1wADwLSkYhrSmy4vdy6BRn,https://i.scdn.co/image/ab67616d0000b27354b6c54e83c4154c974c1059
Your Top Songs 2023,Focus (feat. 21 Savage),"Bazzi, 21 Savage",155134,1,1,4,0.00694,0.752,0.703,0.0,0.143,-5.268,0.0969,0.538,77.021,https://open.spotify.com/track/2FqqVHvC4eKrsk97vpMRid,https://i.scdn.co/image/ab67616d0000b2733a376bd9b9b1f4b2686807db
Your Top Songs 2023,Sunsetz,Cigarettes After Sex,215150,5,1,4,0.0527,0.405,0.479,0.795,0.0974,-9.396,0.0301,0.131,75.37,https://open.spotify.com/track/0SpkyS1Q4MD8GaVcP5YjT4,https://i.scdn.co/image/ab67616d0000b27312b69bf576f5e80291f75161
Your Top Songs 2023,Rush,Ayra Starr,185093,1,1,4,0.0369,0.792,0.503,0.00057,0.0959,-8.044,0.0626,0.381,99.97,https://open.spotify.com/track/1xs8bOvm3IzEYmcLJVOc34,https://i.scdn.co/image/ab67616d0000b2734828f4b04d92d6641be98cc5
Your Top Songs 2023,The Villagers,"Sumit Goswami, Jerry",183155,7,0,4,0.0345,0.779,0.83,0.0,0.0584,-3.177,0.0536,0.623,95.978,https://open.spotify.com/track/2x7iprCTkTR7WcTRkCLFBr,https://i.scdn.co/image/ab67616d0000b273ecea6eda90cb03649c9f6f1a
Your Top Songs 2023,Baby Lova,Naza,193427,10,0,4,0.271,0.728,0.641,0.0,0.0804,-5.593,0.214,0.505,97.002,https://open.spotify.com/track/3XD31ARcl4mqRq86sE5gPw,https://i.scdn.co/image/ab67616d0000b273e1a9f67054a0863247240f4b
Your Top Songs 2023,Lass es kreisen,AnnenMayKantereit,199120,10,0,4,0.0841,0.646,0.667,0.661,0.133,-6.662,0.049,0.863,100.041,https://open.spotify.com/track/6Pn5YAIhhT85vxBD3YoIzG,https://i.scdn.co/image/ab67616d0000b2736571b29e6b681b277f4f949a
Your Top Songs 2023,Human (feat. Echoes),"John Summit, Echoes",219048,5,0,4,0.00162,0.544,0.856,0.818,0.0763,-6.84,0.0314,0.233,125.992,https://open.spotify.com/track/4G4patpYxsF6ovHZOX9wgR,https://i.scdn.co/image/ab67616d0000b2731f903731aea694cc58a4ca19
Your Top Songs 2023,Maula Mere Maula,Roop Kumar Rathod,364330,0,1,4,0.458,0.548,0.737,0.00806,0.091,-7.865,0.0386,0.412,119.961,https://open.spotify.com/track/5KNuHsIeFtD0oukst77hBi,https://i.scdn.co/image/ab67616d0000b27336163aa83c42e72684a53287
Your Top Songs 2023,Mood,Makar,151690,5,0,4,0.48,0.673,0.408,0.305,0.13,-15.094,0.0554,0.407,125.003,https://open.spotify.com/track/4k6yZRw7M04gZE2uW12Cw6,https://i.scdn.co/image/ab67616d0000b273937c50b9545992f30cae5fea
Your Top Songs 2023,My Way,Frank Sinatra,276800,2,1,4,0.7,0.401,0.381,0.0,0.122,-7.458,0.0274,0.229,75.454,https://open.spotify.com/track/3spdoTYpuCpmq19tuD0bOe,https://i.scdn.co/image/ab67616d0000b27380aa6a82fce614eea8357253
Your Top Songs 2023,HOPE,NF,264473,0,0,3,0.396,0.546,0.787,0.0,0.0619,-4.023,0.212,0.497,100.559,https://open.spotify.com/track/0EgLxY52mpGsXETyEsgVlP,https://i.scdn.co/image/ab67616d0000b273ff8a4276b3be31c839557439
Your Top Songs 2023,Danza Kuduro,"Don Omar, Lucenzo",198773,0,1,3,0.0846,0.4,0.915,0.0,0.0503,-4.89,0.28,0.878,88.917,https://open.spotify.com/track/2a1o6ZejUi8U3wzzOtCOYw,https://i.scdn.co/image/ab67616d0000b2734640a26eb27649006be29a94
Your Top Songs 2023,IF THE WORLD,Josh Levi,179235,4,0,4,0.192,0.566,0.521,0.0,0.0757,-7.869,0.0738,0.221,159.868,https://open.spotify.com/track/76IbQ6ED5Cy7aDbgmi0EUS,https://i.scdn.co/image/ab67616d0000b27305a903932a0128b3c4abea8f
Your Top Songs 2023,Memories,"WE ARE FURY, RUNN",265246,2,0,4,0.0115,0.53,0.538,1.52e-06,0.138,-6.011,0.0296,0.105,140.055,https://open.spotify.com/track/3LS5pzFcv5YJ9cfkqbpgAK,https://i.scdn.co/image/ab67616d0000b273de3f1c0ac35dcf137191f8a1
Your Top Songs 2023,Sky's Still Blue,Andrew Belle,244320,6,0,4,0.0726,0.43,0.791,0.0193,0.11,-5.419,0.0302,0.217,171.864,https://open.spotify.com/track/6nXIYClvJAfi6ujLiKqEq8,https://i.scdn.co/image/ab67616d0000b273a405e255aa03ba251e9cb314
Your Top Songs 2023,Del Mar,"Ozuna, Doja Cat, Sia",214507,6,1,4,0.0224,0.759,0.636,0.000143,0.166,-5.585,0.0369,0.536,109.976,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8,https://i.scdn.co/image/ab67616d0000b273b1717c201d31ad8e43dedc55
Your Top Songs 2023,Aankhon Mein,Kaash,347195,7,1,4,0.363,0.467,0.556,6.94e-06,0.172,-7.775,0.0312,0.178,99.199,https://open.spotify.com/track/20XkU4CylYcAfudJuf3nRE,https://i.scdn.co/image/ab67616d0000b273aaf080482102a846efe36193
Your Top Songs 2023,On Your Horizon,Beta Radio,292520,0,1,4,0.798,0.363,0.294,0.273,0.0869,-15.026,0.0302,0.242,91.821,https://open.spotify.com/track/5vXBUBJBvAN7bvGDj6kJjN,https://i.scdn.co/image/ab67616d0000b273edfa30099c945ed86909bbcb
Your Top Songs 2023,One Step Closer,Linkin Park,157333,9,1,4,0.0014,0.492,0.969,1.32e-06,0.0787,-4.419,0.0491,0.538,95.136,https://open.spotify.com/track/3K4HG9evC7dg3N0R9cYqk4,https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a
Your Top Songs 2023,N95,Kendrick Lamar,195950,1,1,4,0.377,0.79,0.67,2.32e-06,0.119,-5.527,0.105,0.408,139.956,https://open.spotify.com/track/0fX4oNGBWO3dSGUZcVdVV2,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
Your Top Songs 2023,Mausam,Mithoon,341821,5,1,4,0.252,0.37,0.717,2.5e-05,0.497,-7.489,0.0407,0.36,163.815,https://open.spotify.com/track/1SDzEed9leGGDVJIv2GPUE,https://i.scdn.co/image/ab67616d0000b27351d1cd8d46cbcd8fd4508356
Your Top Songs 2023,Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",194787,1,0,4,0.18,0.571,0.549,0.0,0.168,-7.38,0.404,0.447,119.497,https://open.spotify.com/track/5wG3HvLhF6Y5KTGlK0IW3J,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89
Your Top Songs 2023,I Wonder,Kanye West,243440,0,1,4,0.141,0.542,0.466,0.000445,0.125,-8.665,0.0831,0.124,191.385,https://open.spotify.com/track/7rbECVPkY5UODxoOUVKZnA,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a
Your Top Songs 2023,Toh Phir Aao,Mustafa Zahid,348280,9,0,4,0.39,0.459,0.563,1.98e-06,0.107,-6.369,0.0263,0.0961,101.996,https://open.spotify.com/track/4chxJYv0qsOKQukt6cKp97,https://i.scdn.co/image/ab67616d0000b273696bb5555960c0886e644f27
Your Top Songs 2023,Catfish Billy 2,Yelawolf,198413,2,1,4,0.0883,0.847,0.806,3.43e-06,0.157,-4.237,0.0862,0.13,123.115,https://open.spotify.com/track/2mvn2MHPnPJeqgDrZKDnQZ,https://i.scdn.co/image/ab67616d0000b273eb182a050150ad2a2a6d2ff3
Your Top Songs 2023,Morrow,070 Shake,246627,0,1,4,0.0566,0.742,0.666,0.0182,0.15,-6.832,0.0353,0.194,100.049,https://open.spotify.com/track/3sIoWQZbJqUKj5iELz8eTA,https://i.scdn.co/image/ab67616d0000b27320921767dd81e8f90ef9fc71
Your Top Songs 2023,But You,Alexandra Savior,173523,11,0,4,0.455,0.352,0.611,0.195,0.0952,-6.917,0.0395,0.198,79.858,https://open.spotify.com/track/2SiNnD3em2ZwKT1oY0fIpo,https://i.scdn.co/image/ab67616d0000b273eb760b9bd3cf6c0e0867f06e
Your Top Songs 2023,Bezanam Naft Dar Biad,Amir Tataloo,408718,7,0,4,0.457,0.796,0.856,0.0,0.128,-3.958,0.191,0.838,117.061,https://open.spotify.com/track/4WmLjbf7VoMq8jhFCOiwKq,https://i.scdn.co/image/ab67616d0000b273e3c414e1a0ae89831174f3c9
Your Top Songs 2023,Somewhere Only We Know,Keane,236160,9,1,4,0.0794,0.453,0.655,7.61e-06,0.0849,-4.22,0.0259,0.368,172.012,https://open.spotify.com/track/0ll8uFnc0nANY35E0Lfxvg,https://i.scdn.co/image/ab67616d0000b273045d0a38105fbe7bde43c490
Your Top Songs 2023,Toh Phir Aao,"Mustafa Zahid, Roxen",347547,9,0,4,0.121,0.491,0.468,3.07e-06,0.375,-8.544,0.0278,0.0744,101.97,https://open.spotify.com/track/6CzssPSh0EnQixlwnPbdzB,https://i.scdn.co/image/ab67616d0000b273df89955ce65452929ffa8f76
Your Top Songs 2023,No Favors,"Big Sean, Eminem",325840,11,1,5,0.629,0.482,0.781,2.87e-06,0.413,-5.334,0.411,0.336,57.967,https://open.spotify.com/track/1MksGqIztTT6M9R1ErKVs8,https://i.scdn.co/image/ab67616d0000b273e572359074e5da958a922987
Your Top Songs 2023,Magdalene,Bear's Den,222253,0,1,4,0.556,0.765,0.374,0.0105,0.0847,-11.003,0.0322,0.517,113.028,https://open.spotify.com/track/2zFIYy2AOYkhAyPBHT4PuD,https://i.scdn.co/image/ab67616d0000b273e7a882c7c57ef07faef256b9
Your Top Songs 2023,Romantic Homicide,d4vd,132631,6,1,4,0.453,0.571,0.544,0.00805,0.322,-10.613,0.0299,0.216,132.052,https://open.spotify.com/track/1xK59OXxi2TAAAbmZK0kBL,https://i.scdn.co/image/ab67616d0000b273bd1a52b3d5903ee01c216da0
Your Top Songs 2023,Carnival of Rust,Poets of the Fall,262947,5,0,4,0.225,0.492,0.59,2.79e-05,0.0973,-4.593,0.0239,0.124,91.018,https://open.spotify.com/track/2DtPEKs3Pj7E06EoWW4vw8,https://i.scdn.co/image/ab67616d0000b273e5f7b997f1d9a8c3fc4147fc
Your Top Songs 2023,Drop The World,"Lil Wayne, Eminem",229227,1,1,4,0.0719,0.663,0.91,0.0,0.244,-1.629,0.317,0.342,144.993,https://open.spotify.com/track/3e21cX0CVwzkQXiHz7WUQZ,https://i.scdn.co/image/ab67616d0000b273801cf8805673d07eb26da351
Your Top Songs 2023,Turn Up the Music,Chris Brown,227973,1,1,4,0.000238,0.594,0.841,2.22e-06,0.156,-5.792,0.102,0.643,129.925,https://open.spotify.com/track/1RMRkCn07y2xtBip9DzwmC,https://i.scdn.co/image/ab67616d0000b273781583ade2f00c2966a35965
Your Top Songs 2023,Tabestoon Kootahe,Zedbazi,358713,7,0,4,0.391,0.72,0.536,0.000136,0.315,-9.351,0.0427,0.57,119.99,https://open.spotify.com/track/6bJYxnGau5bTOpa3WtLFSK,https://i.scdn.co/image/ab67616d0000b273971de101f78f6258d2d609fb
Your Top Songs 2023,People,Libianca,184791,10,0,5,0.551,0.573,0.422,1.31e-05,0.102,-7.621,0.0678,0.693,124.357,https://open.spotify.com/track/26b3oVLrRUaaybJulow9kz,https://i.scdn.co/image/ab67616d0000b273fc342f95f117d48dbdde9735
Your Top Songs 2023,Rabbit Run,Eminem,190067,6,0,4,0.00365,0.559,0.857,0.0,0.188,-3.658,0.316,0.385,95.633,https://open.spotify.com/track/64sHj6uM3jERhj2gilkBtJ,https://i.scdn.co/image/ab67616d0000b273d6af8fb1f42d8570c8d945cc
Your Top Songs 2023,Tarot,"Bad Bunny, Jhayco",237895,11,0,4,0.0225,0.795,0.684,0.0,0.658,-3.971,0.0419,0.419,114.011,https://open.spotify.com/track/41oY4WCTj5kccfesTVFnvN,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
Your Top Songs 2023,Vellipomaake,"Sid Sriram, ADK",261369,9,0,3,0.0921,0.353,0.737,0.0,0.135,-5.952,0.0533,0.235,98.181,https://open.spotify.com/track/6z15tFRtCyiSorSGaKLJeu,https://i.scdn.co/image/ab67616d0000b273100ee873e5d9966a9db6c7c6
Your Top Songs 2023,Challa,"Pritam, Babbu Maan, Suzanne D'Mello",225147,7,0,4,0.248,0.714,0.823,2.44e-05,0.0483,-5.38,0.1,0.727,96.021,https://open.spotify.com/track/5kk2LCpvmacfFTtIUbaJ34,https://i.scdn.co/image/ab67616d0000b273c32737e2c7f606beecbf1bae
Your Top Songs 2023,LONDON,"BIA, J. Cole",250723,11,0,4,0.0229,0.644,0.668,0.0,0.0854,-5.157,0.317,0.559,131.989,https://open.spotify.com/track/4nNsJZwWZOGt0zAj90v0UH,https://i.scdn.co/image/ab67616d0000b27359061f4648d8590d0839d291
Your Top Songs 2023,+3:30 Tehran Maserati,"Nassim, Alireza Jj, Sijal, Behzad Leito",294870,7,0,4,0.0805,0.78,0.914,0.0,0.0992,-3.771,0.0312,0.762,117.998,https://open.spotify.com/track/09SM1162AZUqolpvGySBgV,https://i.scdn.co/image/ab67616d0000b273dd3b6b957e613eb80bb15246
Your Top Songs 2023,Anza (feat. Armani Caesar),"Conway the Machine, Armani Caesar",213783,8,1,4,0.201,0.864,0.632,0.00399,0.0966,-8.911,0.0589,0.379,100.986,https://open.spotify.com/track/2BCbaompY94bwNCd3RuX4q,https://i.scdn.co/image/ab67616d0000b2730ccb867d00a05a81e3142fc1
Your Top Songs 2023,Escape (feat. Hayla),"Kx5, deadmau5, Kaskade, Hayla",240445,9,0,4,0.175,0.659,0.798,0.000379,0.708,-6.933,0.0749,0.15,126.064,https://open.spotify.com/track/3VpxEo6vMpi4rQ6t2WVVkK,https://i.scdn.co/image/ab67616d0000b273ddd33bce31c72519c861d9db
Your Top Songs 2023,Let's Celebrate,"Imran Khan, Sonakshi Sinha",191713,4,0,4,0.0218,0.82,0.89,0.000147,0.123,-4.552,0.0473,0.934,123.015,https://open.spotify.com/track/1BTfnhlBYsSkq7sKvS32Fu,https://i.scdn.co/image/ab67616d0000b273c2285463d8f6a7202c4b5288
Your Top Songs 2023,On The Low,Burna Boy,185899,1,0,4,0.691,0.816,0.782,0.00871,0.0836,-4.237,0.0425,0.938,99.951,https://open.spotify.com/track/25MPSH5b95vAZgyQq9lt4M,https://i.scdn.co/image/ab67616d0000b273057077ebe7ce6ecea6ffef82
Your Top Songs 2023,Starboy - Soco,Eugy,125297,9,0,4,0.33,0.886,0.413,0.000221,0.0945,-13.433,0.201,0.895,107.991,https://open.spotify.com/track/439o6N0vgQUhUGkOjldYFV,https://i.scdn.co/image/ab67616d0000b27331b1bde6e4a928e4b4d9dca3
Your Top Songs 2023,Ghermez,"poobon, Rudebeny",187507,11,0,4,0.63,0.705,0.532,6.63e-06,0.102,-7.515,0.234,0.428,93.987,https://open.spotify.com/track/4Qn35HKJBs01RLzALXEHUv,https://i.scdn.co/image/ab67616d0000b273f3b6816e2cc3ec02cd0317a1
Your Top Songs 2023,Mi sono innamorato di te,Luigi Tenco,171227,0,0,4,0.833,0.37,0.106,0.0,0.446,-17.122,0.0394,0.172,68.186,https://open.spotify.com/track/4fwR5b66ud3xUxPEUSID8q,https://i.scdn.co/image/ab67616d0000b27376f405676cd44d423eba6eef
Your Top Songs 2023,We Cry Together,"Kendrick Lamar, Taylour Paige",341307,11,1,3,0.292,0.648,0.68,0.0,0.0808,-7.276,0.345,0.504,106.89,https://open.spotify.com/track/67XC51nlZncNpHmZ8rOU9a,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
Your Top Songs 2023,Sonne,Rammstein,245853,4,0,4,0.0388,0.517,0.902,9.38e-05,0.113,-5.954,0.0606,0.399,75.048,https://open.spotify.com/track/6VS4C2HnOQPivcjcAAlUMj,https://i.scdn.co/image/ab67616d0000b2730ff111ab00e9682733a3b063
Your Top Songs 2023,On the Road,Hugo Barriol,314800,6,0,4,0.6,0.316,0.453,0.0866,0.109,-8.706,0.0294,0.387,86.822,https://open.spotify.com/track/6yMUaKdlKDlzaNoXqkl1bw,https://i.scdn.co/image/ab67616d0000b2730d2ef34a0cb2274dd9f9d602
Your Top Songs 2023,We're Just Making It Worse,"Cameron Avery, Alexandra Savior",244174,1,0,4,0.735,0.718,0.455,0.00867,0.0904,-9.244,0.0251,0.472,104.049,https://open.spotify.com/track/0An092SY8oMh1yOZKVGGfB,https://i.scdn.co/image/ab67616d0000b273b78c01e2996b52a16bef2f66
Your Top Songs 2023,Taurus,Glass Beams,272375,3,0,4,0.0553,0.624,0.898,0.849,0.264,-8.083,0.0422,0.561,111.634,https://open.spotify.com/track/1R2g3aWdOv9BOUjqMgZTic,https://i.scdn.co/image/ab67616d0000b273b49bdcc5ed08d26fff9d8391
Your Top Songs 2023,Omoge,Steph Ocho,140571,5,0,4,0.0255,0.912,0.657,0.236,0.0861,-6.195,0.279,0.716,105.025,https://open.spotify.com/track/2DBLkz4jEc6lPekVOwsxrC,https://i.scdn.co/image/ab67616d0000b273191c99ef320a48752da028c2
Your Top Songs 2023,Sargarmi,"Behzad Leito, AFX",211278,5,0,4,0.261,0.734,0.829,0.000326,0.101,-7.098,0.0281,0.226,119.984,https://open.spotify.com/track/7agdNo3vRxc07BCUSIEv2j,https://i.scdn.co/image/ab67616d0000b27360e98379dd3b9e57ae601d8d
Your Top Songs 2023,Mano,Franglish,210293,2,0,4,0.0606,0.734,0.469,0.0,0.0913,-6.923,0.32,0.551,106.927,https://open.spotify.com/track/2w2ysguAZeL0U1q34Cf62v,https://i.scdn.co/image/ab67616d0000b27302126b4904afea6636175fb2
Your Top Songs 2023,Bounce,"Lexsil, Otile Brown",201247,1,0,4,0.728,0.717,0.835,0.013,0.141,-5.911,0.179,0.775,101.25,https://open.spotify.com/track/5dNifN92fKRGXWas8YQ80O,https://i.scdn.co/image/ab67616d0000b273be968bbe31e3fe594f0e9cfc
Your Top Songs 2023,Worlds On Fire (with R3HAB & Au/Ra),"AFROJACK, R3HAB, Au/Ra",174194,5,1,4,0.0752,0.621,0.756,1.17e-06,0.65,-5.623,0.114,0.265,124.039,https://open.spotify.com/track/7grzdNt3eQRiBC70GksRp1,https://i.scdn.co/image/ab67616d0000b273c377ebb471cecdb7e018e067
Your Top Songs 2023,LIGHTWAVES,"Benny Benassi, Anabel Englund",141453,10,0,4,0.0363,0.647,0.908,2.48e-06,0.075,-5.606,0.0324,0.163,125.953,https://open.spotify.com/track/46JbXTR6VNrnnoJJAsn6gN,https://i.scdn.co/image/ab67616d0000b273512448b57a607dfa1f16dda7
Your Top Songs 2023,Release the Kraken,Damien,134112,1,0,4,0.0663,0.709,0.801,0.0,0.439,-6.387,0.199,0.699,133.16,https://open.spotify.com/track/0tCUqpr6tB0qgynYMeb8eU,https://i.scdn.co/image/ab67616d0000b273750c6b3c94d21da2c051a5c4
Your Top Songs 2023,Tum Aur Faraib Khao (Live),Farida Khanum,562800,7,1,4,0.833,0.45,0.277,4.77e-05,0.786,-13.907,0.044,0.477,130.363,https://open.spotify.com/track/3wjO2tpCKXH27BNh5mLLbQ,https://i.scdn.co/image/ab67616d0000b27330abbf5084bac9ca11338154
Your Top Songs 2023,Empty,Ray LaMontagne,317280,2,1,4,0.455,0.482,0.381,0.00295,0.114,-13.93,0.0311,0.42,81.712,https://open.spotify.com/track/33JX2be3eKVhl5xk8YQhVc,https://i.scdn.co/image/ab67616d0000b273f6b4e0a4f4deeca20a7754e3
Your Top Songs 2023,Your Man,Josh Turner,211893,6,1,4,0.337,0.744,0.637,0.000222,0.0696,-4.483,0.0241,0.785,100.511,https://open.spotify.com/track/1WzAeadSKJhqykZFbJNmQv,https://i.scdn.co/image/ab67616d0000b273db3f7294d4bfadae81f77b38
Your Top Songs 2023,Affair,Elly Mangat,234136,8,1,4,0.464,0.734,0.584,0.0,0.31,-6.252,0.338,0.785,175.777,https://open.spotify.com/track/7hgN2a0nNpmGslHnFmNrl3,https://i.scdn.co/image/ab67616d0000b2732469a986018a7c03eab4229f
Your Top Songs 2023,Skeleton,TEKCNO,194978,4,0,4,0.0357,0.765,0.626,4.49e-05,0.339,-5.243,0.104,0.172,201.994,https://open.spotify.com/track/4dEVIDNgFxH0TxfU4uFYpI,https://i.scdn.co/image/ab67616d0000b273d815e7512ca668c79f2efd73
Your Top Songs 2023,Mojo,Alicia Aylies,187189,6,1,4,0.145,0.815,0.523,0.000949,0.11,-7.22,0.0524,0.747,110.021,https://open.spotify.com/track/6kPpbxAtg5QNDGkgvWR30I,https://i.scdn.co/image/ab67616d0000b2732cb859a91f363115a788e9bf
Your Top Songs 2023,Do It All Again,"Punctual, Jordan Shaw",137419,10,0,4,0.0226,0.748,0.786,5.54e-05,0.167,-5.129,0.057,0.664,123.996,https://open.spotify.com/track/6BwPstqf4RoRMbDidFWNxE,https://i.scdn.co/image/ab67616d0000b27348a280c9975ed09b734b5191
Your Top Songs 2023,The Search,NF,248053,2,1,4,0.598,0.789,0.789,0.0,0.099,-4.813,0.298,0.37,119.95,https://open.spotify.com/track/3oLe5ZILASG8vU5dxIMfLY,https://i.scdn.co/image/ab67616d0000b273942a0c9ac8f1def7c8805044
Your Top Songs 2023,Ta Ta Ta,Bayanni,159426,1,1,4,0.0661,0.735,0.592,0.522,0.125,-11.208,0.0534,0.603,104.065,https://open.spotify.com/track/3rmqNsOiGqqvFNTmGlzl4R,https://i.scdn.co/image/ab67616d0000b27323f76fd7221146c6652403f9
Your Top Songs 2023,Nobody Knows,PLAZA,254120,0,0,4,0.00261,0.518,0.462,0.0,0.228,-5.634,0.0283,0.22,147.024,https://open.spotify.com/track/2KETl8P0jY8xkPzhDGAMEs,https://i.scdn.co/image/ab67616d0000b27336cfbf6881969abc6208f03a
Your Top Songs 2023,Pepeta,"Nora Fatehi, Rayvanny",213696,8,0,4,0.233,0.841,0.765,0.0,0.158,-6.068,0.0776,0.713,98.996,https://open.spotify.com/track/5a8j5OD7qFql7c8Buy8dm6,https://i.scdn.co/image/ab67616d0000b273aa1fc4294cfbb7433fee8e1d
Your Top Songs 2023,Sempe - Remix,"L.A.X, Zaider, Lil Silvio",164082,9,0,4,0.239,0.82,0.737,0.00139,0.111,-6.612,0.0981,0.502,98.016,https://open.spotify.com/track/27aOnrAdyXMNTDInNoXcYj,https://i.scdn.co/image/ab67616d0000b27369b347c75f2de2527c0d29be
Your Top Songs 2023,Calm Down (with Selena Gomez),"Rema, Selena Gomez",239318,11,1,4,0.429,0.799,0.802,0.00128,0.171,-5.196,0.0371,0.811,107.008,https://open.spotify.com/track/1s7oOCT8vauUh01PbJD6ps,https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7
Your Top Songs 2023,All Mine,PLAZA,234871,9,0,4,0.0942,0.716,0.342,0.00116,0.11,-7.9,0.0463,0.368,79.0,https://open.spotify.com/track/7GoXK3wa1Bxt9gVUJvv7Cy,https://i.scdn.co/image/ab67616d0000b2739508c0f8fe9667910168362a
Your Top Songs 2023,Medicine Man,"Dr. Dre, Eminem, Candice Pillay, Anderson .Paak",254307,9,1,4,0.0196,0.527,0.925,0.0,0.886,-4.499,0.493,0.364,96.126,https://open.spotify.com/track/3hZnp7n8WI3UnnURw1i1DF,https://i.scdn.co/image/ab67616d0000b2732fc5548485c214ab53477a96
